SVEL: 0.0031 -0.0303
SERR: 1332319167 -1061561841
CAT: FK5-0250         6:38:39.536 +39:23:27.01 -00.202 -010.86  5.69 K0  J2000.0
RAA:   79.9294957   38.8241741
AA:   79.9282022   39.1797165
TAA:   79.9212556   39.1773330
ABS_AA:   79.9210720   39.1771593
TAPE_ALT_EW:   89.9678440   81.7590016
TAPE_ALT_EW_RAW:   89.9678440   81.7603700
LST: 06:40:35.257
RRD:    7.2189769   39.2843143
ARD:    7.2193606   39.2827237
CRD: 07:11:36.921  39:19:26.026
SVEL: 0.0025 -0.0148
SERR: -970420931 -1061562393
CAT: FK5-0250         6:38:39.536 +39:23:27.01 -00.202 -010.86  5.69 K0  J2000.0
RAA:   82.3105181  357.2266140
AA:   82.3116962  357.5914567
TAA:   82.3036423   -2.4093964
ABS_AA:   82.3036567   -2.4094712
TAPE_ALT_EW:   89.9678358   84.1418962
TAPE_ALT_EW_RAW:   89.9678358   84.1428654
LST: 06:42:05.970
RRD:    6.6692393   39.3707449
ARD:    6.6696636   39.3695780
CRD: 06:38:36.797  39:23:33.819
SVEL: 0.0000 -0.0247
SERR: 1901273820 -1061561923
CAT: FK5-0261         6:52:47.337 +33:57:40.44 -00.017 -004.81  3.60 A2  J2000.0
RAA:   86.8419629   44.0077207
AA:   86.8403987   44.4068935
TAA:   86.8319047   44.3970394
ABS_AA:   86.8316653   44.3969847
TAPE_ALT_EW:   89.9678413   88.6702548
TAPE_ALT_EW_RAW:   89.9678413   88.6704706
LST: 06:43:39.423
RRD:    6.9035193   33.9342559
ARD:    6.9038997   33.9331924
CRD: 06:52:44.913  33:57:49.176
SVEL: 0.0027 -0.0439
SERR: 702367937 -1061561861
CAT: FK5-0250         6:38:39.536 +39:23:27.01 -00.202 -010.86  5.69 K0  J2000.0
RAA:   82.2478070  352.5111220
AA:   82.2492648  352.8751712
TAA:   82.2413515   -7.1257231
ABS_AA:   82.2413866   -7.1254061
TAPE_ALT_EW:   89.9678358   84.0794831
TAPE_ALT_EW_RAW:   89.9678358   84.0804710
LST: 06:45:23.580
RRD:    6.6692393   39.3707449
ARD:    6.6696636   39.3695780
CRD: 06:38:36.805  39:23:33.770
SVEL: -0.0006 -0.0251
SERR: -1088946605 -1061562035
CAT: FK5-0261         6:52:47.337 +33:57:40.44 -00.017 -004.81  3.60 A2  J2000.0
RAA:   87.2840227   33.7912685
AA:   87.2830053   34.2074203
TAA:   87.2745276   34.1985579
ABS_AA:   87.2742942   34.1988722
TAPE_ALT_EW:   89.9678440   89.1127017
TAPE_ALT_EW_RAW:   89.9678440   89.1128440
LST: 06:46:57.159
RRD:    6.9035193   33.9342559
ARD:    6.9038997   33.9331924
CRD: 06:52:44.896  33:57:49.223
SVEL: 0.0017 -0.0601
SERR: 1042905406 -1061562003
CAT: FK5-1167         6:15:39.013 +36:08:55.12 -00.535 +000.34  6.92 F0  J2000.0
RAA:   81.9586979  305.7940025
AA:   81.9622742  306.1441347
TAA:   81.9538077  -53.8548638
ABS_AA:   81.9540683  -53.8546144
TAPE_ALT_EW:   89.9678440   83.7920975
TAPE_ALT_EW_RAW:   89.9678440   83.7931194
LST: 06:49:26.636
RRD:    6.2850910   36.1412344
ARD:    6.2855191   36.1405259
CRD: 06:15:36.259  36:09:01.873
SVEL: -0.0035 -0.0120
SERR: -906003554 -1061561902
CAT: FK5-1168         6:15:22.687 +29:29:52.95 -00.562 -026.22  4.35 K0  J2000.0
RAA:   82.2536166  255.7394770
AA:   82.2572467  256.0683380
TAA:   82.2489445 -103.9265802
ABS_AA:   82.2492830 -103.9265309
TAPE_ALT_EW:   89.9678358   84.0873140
TAPE_ALT_EW_RAW:   89.9678358   84.0882923
LST: 06:51:18.545
RRD:    6.2792364   29.4891781
ARD:    6.2796338   29.4887600
CRD: 06:15:20.125  29:29:53.623
SVEL: -0.0032 0.0092
SERR: 87044416 -1061561796
CAT: FK5-0261         6:52:47.337 +33:57:40.44 -00.017 -004.81  3.60 A2  J2000.0
RAA:   87.7343161  352.2317606
AA:   87.7357904  352.6677705
TAA:   87.7269038   -7.3393085
ABS_AA:   87.7269330   -7.3385344
TAPE_ALT_EW:   89.9678440   89.5649551
TAPE_ALT_EW_RAW:   89.9678440   89.5650221
LST: 06:55:42.605
RRD:    6.9035193   33.9342558
ARD:    6.9038997   33.9331924
CRD: 06:52:44.864  33:57:48.474
SVEL: -0.0006 -0.0860
SERR: 339774842 -1061562116
CAT: FK5-0675        17:49:27.007 +76:57:46.27 +01.084 +024.78  5.04 F5  J2000.0
RAA:   19.2115934    4.0946672
AA:   19.2123555    4.4306312
TAA:   19.2173534    4.4318004
ABS_AA:   19.2173405    4.4317924
TAPE_ALT_EW:   89.9678550   23.3964887
TAPE_ALT_EW_RAW:   89.9678550   23.4075608
LST: 06:57:57.217
RRD:   17.8081284   76.9574245
ARD:   17.8065209   76.9592910
CRD: 17:49:33.861  76:57:40.915
SVEL: 0.0002 0.0011
SERR: 1238588223 -1060281744
CAT: FK5-0260         7:00:04.006 +76:58:38.73 +02.104 -001.33  4.55 K5  J2000.0
RAA:   44.7541706    0.3388089
AA:   44.7551612    0.6774187
TAA:   44.7544667    0.6785932
ABS_AA:   44.7544695    0.6785989
TAPE_ALT_EW:   89.9678715   48.7939343
TAPE_ALT_EW_RAW:   89.9678715   48.8007841
LST: 06:59:00.525
RRD:    7.0531382   76.9465178
ARD:    7.0544976   76.9434311
CRD: 06:59:57.329  76:58:54.927
SVEL: 0.0000 -0.0013
SERR: -1373834279 -1060346102
CAT: FK5-0247         6:37:41.386 +61:28:52.42 -02.914 -027.42  5.94 G0  J2000.0
RAA:   60.0539062  355.1501820
AA:   60.0552083  355.4917522
TAA:   60.0511810   -4.5074065
ABS_AA:   60.0511822   -4.5074951
TAPE_ALT_EW:   89.9678633   62.1290447
TAPE_ALT_EW_RAW:   89.9678633   62.1336760
LST: 06:59:58.457
RRD:    6.6609858   61.4605102
ARD:    6.6616733   61.4583931
CRD: 06:37:36.726  61:28:58.993
SVEL: -0.0009 -0.0046
SERR: 646236614 -1061341105
CAT: FK5-0536        14:31:42.804 +60:13:32.29 -00.663 +002.08  6.27 F0  J2000.0
RAA:   17.0291489   28.7250964
AA:   17.0284208   29.0608314
TAA:   17.0343861   29.0627149
ABS_AA:   17.0342155   29.0625923
TAPE_ALT_EW:   89.9678660   22.6935007
TAPE_ALT_EW_RAW:   89.9678660   22.7046925
LST: 07:01:38.388
RRD:   14.5384578   60.1303242
ARD:   14.5378068   60.1281649
CRD: 14:31:45.010  60:13:42.542
SVEL: 0.0015 0.0009
SERR: 7648697 -1059855052
CAT: FK5-0338         9:02:32.702 +67:37:46.66 -00.375 +001.90  4.76 M0  J2000.0
RAA:   49.9930910   17.4950755
AA:   49.9930324   17.8345293
TAA:   49.9916424   17.8356109
ABS_AA:   49.9914825   17.8356595
TAPE_ALT_EW:   89.9678660   54.3208574
TAPE_ALT_EW_RAW:   89.9678660   54.3267877
LST: 07:02:54.593
RRD:    9.0745007   67.5442522
ARD:    9.0748978   67.5397455
CRD: 09:02:30.181  67:38:10.704
SVEL: 0.0010 -0.0018
SERR: -895340703 -1060212584
CAT: FK5-0280         7:22:52.051 +55:16:53.15 -00.036 -002.87  5.81 B8  J2000.0
RAA:   66.1745904    7.3166089
AA:   66.1751551    7.6605780
TAA:   66.1702931    7.6609312
ABS_AA:   66.1702665    7.6609574
TAPE_ALT_EW:   89.9678358   68.3723067
TAPE_ALT_EW_RAW:   89.9678358   68.3758994
LST: 07:03:56.655
RRD:    7.4104006   55.2393781
ARD:    7.4109000   55.2367609
CRD: 07:22:48.967  55:17:07.938
SVEL: 0.0006 -0.0048
SERR: -1139809796 -1061226689
CAT: FK5-0491        13:10:03.215 +38:29:56.27 -00.596 +004.44  5.91 F0  J2000.0
RAA:   18.1481822   55.5426551
AA:   18.1460768   55.8781893
TAA:   18.1524626   55.8802339
ABS_AA:   18.1521387   55.8802830
TAPE_ALT_EW:   89.9678660   23.0668111
TAPE_ALT_EW_RAW:   89.9678660   23.0779408
LST: 07:05:47.260
RRD:   13.1840980   38.3843204
ARD:   13.1837983   38.3822090
CRD: 13:10:03.652  38:30:08.494
SVEL: 0.0027 0.0018
SERR: -2101460934 -1060026646
CAT: FK5-0432        11:30:31.130 +43:10:23.67 -00.456 +008.33  5.94 F8  J2000.0
RAA:   37.5588964   57.4954017
AA:   37.5567089   57.8322419
TAA:   37.5580947   57.8338178
ABS_AA:   37.5577381   57.8337679
TAPE_ALT_EW:   89.9678633   42.0724948
TAPE_ALT_EW_RAW:   89.9678633   42.0804627
LST: 07:06:48.921
RRD:   11.5280785   43.0546338
ARD:   11.5279587   43.0514723
CRD: 11:30:30.894  43:10:43.096
SVEL: 0.0030 0.0010
SERR: 475015721 -1060127250
CAT: FK5-1255         9:48:35.379 +46:01:15.62 +02.150 -009.21  5.09 G0  J2000.0
RAA:   55.8192119   53.5913152
AA:   55.8171914   53.9305370
TAA:   55.8150994   53.9315279
ABS_AA:   55.8148049   53.9315401
TAPE_ALT_EW:   89.9678715   59.7776630
TAPE_ALT_EW_RAW:   89.9678715   59.7826855
LST: 07:07:48.417
RRD:    9.8329454   45.9198820
ARD:    9.8330603   45.9164737
CRD: 09:48:34.661  46:01:33.186
SVEL: 0.0029 -0.0009
SERR: 1299059680 -1060381539
CAT: FK5-1311        12:00:52.391 +06:36:51.43 +00.005 -003.00  4.66 A3  J2000.0
RAA:   17.7726195   93.3203591
AA:   17.7695409   93.6552107
TAA:   17.7757697   93.6569471
ABS_AA:   17.7753742   93.6568464
TAPE_ALT_EW:   89.9678633   23.2501650
TAPE_ALT_EW_RAW:   89.9678633   23.2612642
LST: 07:09:25.432
RRD:   12.0330003    6.4938840
ARD:   12.0328639    6.4941368
CRD: 12:00:52.110  06:36:55.260
SVEL: 0.0034 0.0015
SERR: -241537433 -1059897611
